time,x,y,vx,vy
2.2799999999999954,242.09981118584497,221.43330958256107,110.89783928984738,94.50687600938303
2.289999999999995,243.20878957874345,222.37837834265488,110.92822579426897,94.48692734491965
2.299999999999995,244.31807183668613,223.32324761610408,110.95850113642449,94.46701755128967
2.3099999999999947,245.42765684805036,224.26791779161698,110.98866574128378,94.44714661986222
2.3199999999999945,246.5375435054632,225.2123892578156,111.01872003219795,94.42731454148692
2.3299999999999943,247.64773070578516,226.15666240323048,111.04866443090475,94.407521306498
2.339999999999994,248.7582173500942,227.10073761629548,111.0784993575341,94.38776690471845
2.349999999999994,249.86900234366956,228.04461528534267,111.10822523061344,94.36805132546404
2.3599999999999937,250.9800845959757,228.9882957985973,111.13784246707318,94.34837455754746
2.3699999999999934,252.09146302064644,229.93177954417277,111.16735148225209,94.3287365892823
2.3799999999999932,253.20313653546896,230.87506691006558,111.19675268990268,94.30913740848709
2.389999999999993,254.315104062368,231.81815828415046,111.22604650219662,94.28957700248928
2.399999999999993,255.42736452738995,232.76105405417536,111.25523332973012,94.27005535812926
2.4099999999999926,256.53991686068724,233.70375460775665,111.28431358152922,94.25057246176425
2.4199999999999924,257.65275999650254,234.64626033237428,111.31328766505524,94.2311282992723
2.429999999999992,258.76589287315306,235.58857161536702,111.34215598621007,94.21172285605614
2.439999999999992,259.87931443301517,236.53068884392758,111.37091894934154,94.1923561170471
2.4499999999999917,260.9930236225086,237.47261240509806,111.39957695724871,94.17302806670897
2.4599999999999915,262.1070193920811,238.41434268576515,111.4281304111872,94.15373868904186
2.4699999999999913,263.221300696193,239.35588007265557,111.4565797108745,94.13448796758601
2.479999999999991,264.33586649330175,240.29722495233142,111.48492525449527,94.11527588542559
2.489999999999991,265.4507157458467,241.23837771118568,111.51316743870663,94.09610242519251
2.4999999999999907,266.56584742023375,242.1793387354376,111.54130665864342,94.07696756907015
2.5099999999999905,267.6812604868202,243.12010841112829,111.56934330792345,94.05787129879711
2.5199999999999902,268.7969539198994,244.06068712411624,111.59727777865278,94.03881359567096
2.52999999999999,269.9129266976859,245.00107526007295,111.62511046143096,94.0197944405519
2.53999999999999,271.02917780230024,245.94127320447848,111.65284174535627,94.00081381386647
2.5499999999999896,272.1457062197538,246.88128134261714,111.6804720180309,93.98187169561118
2.5599999999999894,273.2625109399341,247.82110005957327,111.70800166556619,93.96296806535615
2.569999999999989,274.37959095658977,248.76072974022682,111.73543107258786,93.9441029022488
2.579999999999989,275.49694526731565,249.7001707692493,111.76276062224113,93.92527618501732
2.5899999999999888,276.61457287353807,250.63942353109948,111.78999069619597,93.90648789197438
2.5999999999999885,277.7324727805,251.57848841001922,111.81712167465221,93.88773800102057
2.6099999999999883,278.85064399724655,252.51736579002943,111.84415393634474,93.86902648964802
2.619999999999988,279.96908553661,253.4560560549259,111.87108785854859,93.85035333494389
2.629999999999988,281.0877964151955,254.39455958827534,111.89792381708415,93.83171851359386
2.6399999999999877,282.2067756533663,255.33287677341127,111.92466218632222,93.8131220018856
2.6499999999999875,283.32602227522955,256.27100799343015,111.95130333918918,93.79456377571229
2.6599999999999873,284.44553530862146,257.2089536311873,111.97784764717203,93.77604381057596
2.669999999999987,285.56531378509317,258.14671406929307,112.00429548032349,93.75756208159096
2.679999999999987,286.6853567398964,259.08428969010896,112.03064720726714,93.73911856348738
2.6899999999999866,287.8056632119691,260.0216808757438,112.0569031952024,93.7207132306144
2.6999999999999864,288.9262322439211,260.95888800804994,112.08306380990963,93.70234605694364
2.709999999999986,290.0470628820202,261.8959114686194,112.10912941575518,93.68401701607254
2.719999999999986,291.1681541761778,262.8327516387801,112.13510037569637,93.66572608122765
2.7299999999999858,292.28950517993474,263.7694088995924,112.16097705128657,93.64747322526793
2.7399999999999856,293.4111149504476,264.7058836318451,112.18675980268014,93.62925842068806
2.7499999999999853,294.5329825484744,265.64217621605195,112.2124489886375,93.61108163962166
2.759999999999985,295.6551070383608,266.57828703244815,112.23804496653005,93.59294285384459
2.769999999999985,296.7774874880261,267.5142164609866,112.26354809234518,93.57484203477816
2.7799999999999847,297.9001229689496,268.4499648813344,112.28895872069118,93.55677915349229
2.7899999999999845,299.02301255615646,269.3855326728693,112.31427720480227,93.53875418070875
